feature,mi
MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),0.0017402485036326354
MEDIAN(credit_card_balance.AMT_RECIVABLE),0.0016936342792925885
MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE),0.0022361383620623787
MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),0.0008702749226967565
MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT),0.0011684579561090924
MEDIAN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0.0
MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),0.001712683503039436
MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),0.023374832830676207
MEDIAN(credit_card_balance.SK_DPD),0.0
MEDIAN(credit_card_balance.SK_DPD_DEF),0.0007640285977152939
SKEW(credit_card_balance.AMT_BALANCE),0.0006989977498350619
SKEW(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),0.0007036233980544093
SKEW(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),0.055352446597030314
SKEW(credit_card_balance.AMT_DRAWINGS_CURRENT),0.03024239369607007
SKEW(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),0.00013646201371231292
SKEW(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),0.06165762852580903
SKEW(credit_card_balance.AMT_INST_MIN_REGULARITY),0.001818469293281666
SKEW(credit_card_balance.AMT_PAYMENT_CURRENT),0.03938971843086869
SKEW(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT),0.023048086858227457
SKEW(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),0.0015759393674936728
SKEW(credit_card_balance.AMT_RECIVABLE),0.0016168295811591626
SKEW(credit_card_balance.AMT_TOTAL_RECEIVABLE),0.0015056573913192484
SKEW(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),0.06835570611175701
SKEW(credit_card_balance.CNT_DRAWINGS_CURRENT),0.03794390521373803
SKEW(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0.0005258247133181904
SKEW(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),0.03445248868713402
SKEW(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),0.001960428393454672
SKEW(credit_card_balance.SK_DPD),0.0013976074220449775
SKEW(credit_card_balance.SK_DPD_DEF),0.00017882708651417722
COUNT(credit_card_balance),0.0007099594105755003
NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS),0.05784025545683047
MODE(credit_card_balance.NAME_CONTRACT_STATUS),0.003341899388789038
SUM(installments_payments.NUM_INSTALMENT_VERSION),0.0015468995321108459
SUM(installments_payments.NUM_INSTALMENT_NUMBER),0.00040860636268269523
SUM(installments_payments.DAYS_INSTALMENT),0.001583613527752048
SUM(installments_payments.DAYS_ENTRY_PAYMENT),0.0014338079527003167
SUM(installments_payments.AMT_INSTALMENT),0.002055441737270458
SUM(installments_payments.AMT_PAYMENT),0.001107160676922181
STD(installments_payments.NUM_INSTALMENT_VERSION),0.0012557691224674983
STD(installments_payments.NUM_INSTALMENT_NUMBER),0.0017243196444205466
STD(installments_payments.DAYS_INSTALMENT),0.003871719350159175
STD(installments_payments.DAYS_ENTRY_PAYMENT),0.002391415656187057
STD(installments_payments.AMT_INSTALMENT),0.002003540236283463
STD(installments_payments.AMT_PAYMENT),0.0014977647441445363
MAX(installments_payments.NUM_INSTALMENT_VERSION),0.01998735139957941
MAX(installments_payments.NUM_INSTALMENT_NUMBER),0.004116182746650265
MAX(installments_payments.DAYS_INSTALMENT),0.0002514341331383285
MAX(installments_payments.DAYS_ENTRY_PAYMENT),0.0008234865376057776
MAX(installments_payments.AMT_INSTALMENT),0.0022101721594405266
MAX(installments_payments.AMT_PAYMENT),0.0019436741956584402
MIN(installments_payments.NUM_INSTALMENT_VERSION),0.04595508756775013
MIN(installments_payments.DAYS_INSTALMENT),0.0027055586947857257
MIN(installments_payments.DAYS_ENTRY_PAYMENT),0.001852900724068629
MIN(installments_payments.AMT_INSTALMENT),0.0028557163938032204
MIN(installments_payments.AMT_PAYMENT),0.003296002189110636
MEDIAN(installments_payments.NUM_INSTALMENT_VERSION),0.0459795669658436
MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER),0.003075960633357022
MEDIAN(installments_payments.DAYS_INSTALMENT),0.0013230075388765972
MEDIAN(installments_payments.DAYS_ENTRY_PAYMENT),0.0018750865566228292
MEDIAN(installments_payments.AMT_INSTALMENT),0.002722108418017344
MEDIAN(installments_payments.AMT_PAYMENT),0.003185060062773193
SKEW(installments_payments.NUM_INSTALMENT_VERSION),0.0010782412993604051
SKEW(installments_payments.NUM_INSTALMENT_NUMBER),0.0022463229496483272
SKEW(installments_payments.DAYS_INSTALMENT),0.0012627756685119618
SKEW(installments_payments.DAYS_ENTRY_PAYMENT),0.00037183234472437654
SKEW(installments_payments.AMT_INSTALMENT),0.001470585311332595
SKEW(installments_payments.AMT_PAYMENT),0.0009389114400353282
COUNT(installments_payments),0.0005641838074998962
SUM(pos_cash_balance.CNT_INSTALMENT),0.0007996215917711602
SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE),0.0006355102844521898
SUM(pos_cash_balance.SK_DPD),0.0005163354523785024
SUM(pos_cash_balance.SK_DPD_DEF),0.0009923406220584408
STD(pos_cash_balance.CNT_INSTALMENT),0.002075187706535475
STD(pos_cash_balance.CNT_INSTALMENT_FUTURE),0.0027765746760923804
STD(pos_cash_balance.SK_DPD),0.001445044774578852
STD(pos_cash_balance.SK_DPD_DEF),0.00033191581278724236
MAX(pos_cash_balance.CNT_INSTALMENT),0.00762495999408741
MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE),0.008312713490673529
MAX(pos_cash_balance.SK_DPD),0.000516247650326207
MAX(pos_cash_balance.SK_DPD_DEF),0.0015287174136275894
MIN(pos_cash_balance.CNT_INSTALMENT),0.005630279532163662
MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE),0.0
MEDIAN(pos_cash_balance.CNT_INSTALMENT),0.009334625675926134
MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE),0.002556514432308088
MEDIAN(pos_cash_balance.SK_DPD),0.0
MEDIAN(pos_cash_balance.SK_DPD_DEF),4.7061480212828855e-06
SKEW(pos_cash_balance.CNT_INSTALMENT),0.0009160655592252986
SKEW(pos_cash_balance.CNT_INSTALMENT_FUTURE),0.0007969551720943269
SKEW(pos_cash_balance.SK_DPD),0.001764207754845204
SKEW(pos_cash_balance.SK_DPD_DEF),0.0009902505975323272
COUNT(pos_cash_balance),0.0018574393128611977
NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS),0.03400210672559978
MODE(pos_cash_balance.NAME_CONTRACT_STATUS),0.004209826343653189
COUNT(bureau_balance),0.0005285544805884168
NUM_UNIQUE(bureau_balance.STATUS),0.04052801450075849
MODE(bureau_balance.STATUS),0.0024260754821618935
SUM(previous_application.STD(credit_card_balance.AMT_BALANCE)),0.0004219144229442584
SUM(previous_application.STD(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.0007821776085998877
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0017873510459782693
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.001308995892993936
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.0004527120709638677
SUM(previous_application.STD(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0014249127625425295
SUM(previous_application.STD(credit_card_balance.AMT_PAYMENT_CURRENT)),0.0010751506894617346
SUM(previous_application.STD(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0010246122263164459
SUM(previous_application.STD(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0011484700122965652
SUM(previous_application.STD(credit_card_balance.AMT_RECIVABLE)),0.0006215985052842044
SUM(previous_application.STD(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.00014075667599500186
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0030455024359334892
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.001727338278890711
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0002649109002825778
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0013738460658268004
SUM(previous_application.STD(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0018720559416087745
SUM(previous_application.STD(credit_card_balance.SK_DPD)),0.0006364953401434281
SUM(previous_application.STD(credit_card_balance.SK_DPD_DEF)),0.0007215785758476478
SUM(previous_application.MAX(credit_card_balance.AMT_BALANCE)),0.00040295240567744806
SUM(previous_application.MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.0015065355513881329
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0012520065791503665
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.0010202987495429028
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.00028827672103082236
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.0019042661690553686
SUM(previous_application.MAX(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0009799084086330456
SUM(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),0.001118222214318676
SUM(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0016524292826223252
SUM(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0012096287005112227
SUM(previous_application.MAX(credit_card_balance.AMT_RECIVABLE)),0.000577533862297086
SUM(previous_application.MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0008064685743223166
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0024423345865898227
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.0027814642347412377
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.00040999393867835465
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0017708471740520704
SUM(previous_application.MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0012891667794570072
SUM(previous_application.MAX(credit_card_balance.SK_DPD)),0.0
SUM(previous_application.MAX(credit_card_balance.SK_DPD_DEF)),0.0008653212127853749
SUM(previous_application.MIN(credit_card_balance.AMT_BALANCE)),0.0015124791676655036
SUM(previous_application.MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.00110809480778018
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0007116712300496708
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.0
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.0
SUM(previous_application.MIN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.00029633240512638714
SUM(previous_application.MIN(credit_card_balance.AMT_PAYMENT_CURRENT)),0.0017405772607206327
SUM(previous_application.MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),4.356089621104786e-05
SUM(previous_application.MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0016425124642820421
SUM(previous_application.MIN(credit_card_balance.AMT_RECIVABLE)),0.0015483968922571645
SUM(previous_application.MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.001176193391728253
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.0
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0007719361032498817
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0
SUM(previous_application.MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0
SUM(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),0.002204481250335899
SUM(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.001192906962269813
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0013513145695556172
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.001602157489091871
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.00015417656282967762
SUM(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0012664994926749884
SUM(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),0.002069937264693289
SUM(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0016643835223832948
SUM(previous_application.MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0015180676041306462
SUM(previous_application.MEDIAN(credit_card_balance.AMT_RECIVABLE)),0.001682425832087775
SUM(previous_application.MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.001437731357438965
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0009254250710435397
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.001142462700823188
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0007171004112229706
SUM(previous_application.MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0010111115441340246
SUM(previous_application.MEDIAN(credit_card_balance.SK_DPD)),0.0
SUM(previous_application.MEDIAN(credit_card_balance.SK_DPD_DEF)),0.0
SUM(previous_application.SKEW(credit_card_balance.AMT_BALANCE)),0.0011495480923024992
SUM(previous_application.SKEW(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.0002715133300628114
SUM(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0007168948036693212
SUM(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.0018801096616474222
SUM(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.00010567003059214208
SUM(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.0012179508368823644
SUM(previous_application.SKEW(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0019746016497526053
SUM(previous_application.SKEW(credit_card_balance.AMT_PAYMENT_CURRENT)),0.00025547449327967264
SUM(previous_application.SKEW(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0007180147174219442
SUM(previous_application.SKEW(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0019618622801278462
SUM(previous_application.SKEW(credit_card_balance.AMT_RECIVABLE)),0.0014870308778480723
SUM(previous_application.SKEW(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0014709592321546783
SUM(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0016088388197070813
SUM(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.0017030552729673243
SUM(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0
SUM(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0006853670901025843
SUM(previous_application.SKEW(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0009060754467717924
SUM(previous_application.SKEW(credit_card_balance.SK_DPD)),0.0006436443971404859
SUM(previous_application.SKEW(credit_card_balance.SK_DPD_DEF)),0.0008394314604291964
SUM(previous_application.NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS)),0.0032140779607519043
SUM(previous_application.STD(installments_payments.NUM_INSTALMENT_VERSION)),0.000979950504086613
SUM(previous_application.STD(installments_payments.NUM_INSTALMENT_NUMBER)),0.0017836339884953478
SUM(previous_application.STD(installments_payments.DAYS_INSTALMENT)),0.003039321147887186
SUM(previous_application.STD(installments_payments.DAYS_ENTRY_PAYMENT)),0.0010169981524319471
SUM(previous_application.STD(installments_payments.AMT_INSTALMENT)),0.0016739963851462036
SUM(previous_application.STD(installments_payments.AMT_PAYMENT)),0.0014259325666912126
SUM(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),0.005706991719789389
SUM(previous_application.MAX(installments_payments.NUM_INSTALMENT_NUMBER)),0.0013764597904168951
SUM(previous_application.MAX(installments_payments.DAYS_INSTALMENT)),0.0019331083222120515
SUM(previous_application.MAX(installments_payments.DAYS_ENTRY_PAYMENT)),0.001176910357425509
SUM(previous_application.MAX(installments_payments.AMT_INSTALMENT)),0.0012807736367006495
SUM(previous_application.MAX(installments_payments.AMT_PAYMENT)),0.001785331571875881
SUM(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),0.010171366076605404
SUM(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0.00908548593855718
SUM(previous_application.MIN(installments_payments.DAYS_INSTALMENT)),0.0019327833549354079
SUM(previous_application.MIN(installments_payments.DAYS_ENTRY_PAYMENT)),0.001699919383820525
SUM(previous_application.MIN(installments_payments.AMT_INSTALMENT)),0.002543096772487763
SUM(previous_application.MIN(installments_payments.AMT_PAYMENT)),0.004673039653646516
SUM(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),0.008305556115058899
SUM(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),0.0016793627431659353
SUM(previous_application.MEDIAN(installments_payments.DAYS_INSTALMENT)),0.0016343248897960905
SUM(previous_application.MEDIAN(installments_payments.DAYS_ENTRY_PAYMENT)),0.001675696177060093
SUM(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),0.0018173505593932493
SUM(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),0.0013884386117202219
SUM(previous_application.SKEW(installments_payments.NUM_INSTALMENT_VERSION)),0.0019645120568152485
SUM(previous_application.SKEW(installments_payments.NUM_INSTALMENT_NUMBER)),0.0013256161453853998
SUM(previous_application.SKEW(installments_payments.DAYS_INSTALMENT)),0.0012927934136581776
SUM(previous_application.SKEW(installments_payments.DAYS_ENTRY_PAYMENT)),0.0009044844155063902
SUM(previous_application.SKEW(installments_payments.AMT_INSTALMENT)),0.0028939826735234764
SUM(previous_application.SKEW(installments_payments.AMT_PAYMENT)),0.00271529498994183
SUM(previous_application.STD(pos_cash_balance.CNT_INSTALMENT)),0.001169839884278323
SUM(previous_application.STD(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.00233819914953437
SUM(previous_application.STD(pos_cash_balance.SK_DPD)),0.0005755818866739482
SUM(previous_application.STD(pos_cash_balance.SK_DPD_DEF)),0.0008478500666748712
SUM(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT)),0.001984528549260123
SUM(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0018950934450177037
SUM(previous_application.MAX(pos_cash_balance.SK_DPD)),0.000628817366227663
SUM(previous_application.MAX(pos_cash_balance.SK_DPD_DEF)),0.0009520380353273961
SUM(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),0.0018650851663086776
SUM(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0015727967621099737
SUM(previous_application.MIN(pos_cash_balance.SK_DPD)),0.0
SUM(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),8.176935823200893e-05
SUM(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),0.0010877666591371238
SUM(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0011517761288979411
SUM(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),0.0
SUM(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),0.0003088815032199488
SUM(previous_application.SKEW(pos_cash_balance.CNT_INSTALMENT)),0.0001866762389497456
SUM(previous_application.SKEW(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0006433972292734236
SUM(previous_application.SKEW(pos_cash_balance.SK_DPD)),0.0005349500332056945
SUM(previous_application.SKEW(pos_cash_balance.SK_DPD_DEF)),0.0002965084044477262
SUM(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),0.005434639234259464
STD(previous_application.SUM(credit_card_balance.AMT_BALANCE)),5.340698762901219e-05
STD(previous_application.SUM(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.0
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.00011768956579771839
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.0
STD(previous_application.SUM(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0
STD(previous_application.SUM(credit_card_balance.AMT_PAYMENT_CURRENT)),0.0
STD(previous_application.SUM(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.00015176750574674713
STD(previous_application.SUM(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0
STD(previous_application.SUM(credit_card_balance.AMT_RECIVABLE)),0.0
STD(previous_application.SUM(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0008277918291517139
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0009358402714123581
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.00016548303057417613
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.00024281678948256946
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.00010971992928521246
STD(previous_application.SUM(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0
STD(previous_application.SUM(credit_card_balance.SK_DPD)),0.0003243978389522173
STD(previous_application.SUM(credit_card_balance.SK_DPD_DEF)),0.0006507462567413302
STD(previous_application.MAX(credit_card_balance.AMT_BALANCE)),0.0
STD(previous_application.MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.0
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_CURRENT)),5.9658911340854104e-05
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.0
STD(previous_application.MAX(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.00047519033462739557
STD(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),0.0
STD(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.000800085504222281
STD(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),5.155288410230163e-05
STD(previous_application.MAX(credit_card_balance.AMT_RECIVABLE)),0.00036577013999794517
STD(previous_application.MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0005141192132400718
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.0
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.00011519192621589625
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0001673307327316742
STD(previous_application.MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0
STD(previous_application.MAX(credit_card_balance.SK_DPD)),0.0
STD(previous_application.MAX(credit_card_balance.SK_DPD_DEF)),0.0005349852203750949
STD(previous_application.MIN(credit_card_balance.AMT_BALANCE)),0.00031808808838929004
STD(previous_application.MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.0
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.0
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.0
STD(previous_application.MIN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.00016666515475050048
STD(previous_application.MIN(credit_card_balance.AMT_PAYMENT_CURRENT)),7.611041024757625e-05
STD(previous_application.MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0
STD(previous_application.MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.00022774217704824018
STD(previous_application.MIN(credit_card_balance.AMT_RECIVABLE)),0.0
STD(previous_application.MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0002251547613398852
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.00045202089282314617
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.00014652208184973148
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0009224299008949721
STD(previous_application.MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0
STD(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),0.0
STD(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.0
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.0
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.0
STD(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),9.654437025474749e-05
STD(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),0.000776851009941737
STD(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0003304625306941311
STD(previous_application.MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.00023991537560319465
STD(previous_application.MEDIAN(credit_card_balance.AMT_RECIVABLE)),0.0
STD(previous_application.MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0008689963343118112
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.00010928196120696398
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.00041812736215240953
STD(previous_application.MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0
STD(previous_application.SKEW(credit_card_balance.AMT_BALANCE)),8.385844166713952e-05
STD(previous_application.SKEW(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.0
STD(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),5.132169978772083e-06
STD(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.0
